id,flood_id,country,event_location,event_dates,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
388,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/437996-soriano-con-camping-al-100,Soriano con camping al 100% - Noticias Uruguay LARED21,"El director de Turismo, José Luis Perazza, comentó a LA REPUBLICA que los camping del departamento están colmados e inciden en ello las altas temperaturas que se vienen registrando y la apertura de los puentes con Argentina. “Venimos al 100% en la capacidad en todos los camping”, comentó el director de Turismo de la IS. “Nos quedan espacios pero en lugares donde no hay buena sombra” o “faltan algunos servicios”. La IS administra cuatro camping: en Playa Agraciada, Balneario La Concordia (ambos sobre el río Uruguay), Isla del Puerto frente a Mercedes el camping del Hum y en Palmar (estos dos úl…",pipeline_boundary,2,0,4,340,0,
389,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/357390-una-campana-contra-todos-los-prejuicios,Una campaña contra todos los prejuicios - Noticias Uruguay LARED21,"El Colectivo Ovejas Negras (Colectivo de Gays, Lesbianas, Travestis, Transexuales y Bisexuales) presentó ayer en la sala Paulina Luisi, del Anexo del Palacio Legislativo, su campaña de bien público “Un beso es un beso”, para difundir las leyes 17.677 y 17.817 contra la discriminación por orientación sexual e identidad de género. Desde ayer se pueden ver y escuchar spots en radio y televisión, al igual que carteles en 70 ómnibus de Cutcsa, además de afiches que serán distribuidos en lugares públicos (como en escuelas, liceos y universidad). En la presentación, los integrantes de Ovejas Negras r…",pipeline_boundary,3,0,2,423,0,
390,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2009/03/18/COMP_18_03_2009.html,LA GACETA Nº 54 DEL 18 DE MARZO DEL 2009,"LA GACETA Nº 54 DEL 18 DE MARZO DEL 2009 Nº 658-P EL PRESIDENTE DE LA REPÚBLICA Con fundamento en lo dispuesto en el artículo 139 de la Constitución Política (inciso 1). Así como lo dispuesto en el artículo 47 inciso 3º de la Ley Nº 6227 o Ley General de la Administración Pública, del 2 de mayo de 1978, en la Ley Nº 8691 Ley de Presupuesto Ordinario y Extraordinario de la República para el Ejercicio Económico del 2009, publicada en el Alcance Nº 56 a La Gaceta Nº 253 del 31 de diciembre del 2008 y en los artículos 7, 31 y 34 del Reglamento de Viajes y Transportes de la Contraloría General de l…",pipeline_yes,4,2,8,46254,0,
391,258,Costa Rica,"Guanacaste, Puntarenas",2024-11-12 → 2024-11-26,spa,https://www.elfinancierocr.com/economia-y-politica/plan-con-el-fmi-le-explicamos-las-tres-propuesta/7XIFC4H5OJBN7NEM5T5CMQIPYM/story/,"Plan con el FMI: le explicamos las tres propuestas de recorte al gasto, seis para aumentar ingresos y la venta de activos | El Financiero","En medio de contradicciones, el Gobierno reveló a cuenta gotas el plan con el que se sentará a negociar un acuerdo de ajuste fiscal con el Fondo Monetario Internacional (FMI), a partir del lunes 11 de enero. Los detalles finales se dieron a conocer en una reunión, la tarde del martes 5 de enero, en Casa Presidencial en la que participaron las ministras Geannina Dinarte, de la Presidencia y Pilar Garrido, de Planificación; junto con jefes de las fracciones legislativas. El Ejecutivo ofreció una escueta presentación a los congresistas para explicarles cada una de las medidas que componen el plan…",pipeline_no,1,0,1,1392,0,
392,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2009/03/30/COMP_30_03_2009.html,LA GACETA Nº 62 del 30 de marzo del 2009,"LA GACETA Nº 62 DEL 30 DE MARZO DEL 2009 LEY DE FORTALECIMIENTO DEL CENTRO COSTARRICENSE DE LA CIENCIA Y LA CULTURA, MUSEO DE LOS NIÑOS, COMPLEJO JUVENIL, GALERÍA NACIONAL Y AUDITORIO NACIONAL Asamblea Legislativa: Este proyecto de ley pretende preservar la gran labor que a favor de la niñez costarricense desarrolla la Fundación Ayúdenos para Ayudar, logrando garantizar las condiciones financieras, operativas, y de seguridad jurídica que requiere esta fundación para seguir prestando su valiosa labor, ampliamente reconocida por miles de padres, madres y sobre todo niños y niñas que han aprendid…",pipeline_yes,3,3,8,32653,0,
393,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elobservador.com.uy/un-milagro-el-salvo-n241745,Un milagro para el Salvo,"Fue uno de esos días en los que cae aguanieve en Montevideo. Habrá sido hace 70 años. Al niño que paseaba por la plaza Independencia abrigado con su capa azul le pareció que era nieve. Levantó la vista y no vio copos de nieve sino una inmensa torre como las que estaban dibujadas en sus libros de cuentos. “Cuando sea grande voy a vivir ahí”, les dijo a sus padres. A los 75 años, Abelardo García Viera, es propietario de una de las mejores vistas de la ciudad, la que se ve desde la cúpula del piso 17 del Palacio Salvo. García Viera también es el actual presidente de la comisión administradora que…",pipeline_yes,2,1,2,1094,0,
394,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2010/08/17/COMP_17_08_2010.html,LA GACETA N� 159 DEL 17 DE AGOSTO DEL 2010,"REFORMA DE LOS ART�CULOS 199, 203, 204, 205 Y CREACI�N DEL ART�CULO 201 BIS DEL C�DIGO ELECTORAL, LEY N.� 8765, DE 19 DE AGOSTO DE 2009, PUBLICADO EN EL DIARIO OFICIAL 2 DE SETIEMBRE DE 2009 ASAMBLEA LEGISLATIVA: La democracia costarricense merece transformaciones que le consoliden de cara a las nuevas necesidades y aspiraciones de la poblaci�n.� Si bien es cierto, hasta ahora el sistema de partidos pol�ticos contemplado y regulado por medio del C�digo Electoral, con todas las virtudes y defectos que le sean achacables, ha sido el canal que conduce a los ciudadanos a los puestos de responsabil…",pipeline_yes,6,6,4,40471,0,
395,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://theintercept.com/2015/12/01/specter-of-drones-firing-tear-gas-on-crowds-worries-human-rights-group/,Specter of Drones Firing Tear Gas on Crowds Worries Human Rights Group,"The tools that governments could use to contain public demonstrations by remote control — firing tear gas from drones, for example — are advancing at a troubling and unregulated rate, says a new report from researchers in the U.K. These technologies are either fully automatic or semi-automatic, according to the report, and can be used at a distance from the target. Without further study and regulation, these detached methods of crowd control could lead to serious human rights violations, the report says. “This could include the blanket application of significant quantities of [remote control a…",pipeline_no,1,0,1,409,0,
396,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/que-pasa/que-no-se-olvide.html,Para que no se olvide | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"Para que no se olvide En el mundo, a excepción de los países árabes, cada vez hay más interés en recordar y comprender el Holocausto. Cada vez hay más memoriales y museos sobre el genocidio nazi de seis millones de judíos. The Economist En todo el mundo, los escolares estudian la masacre nazi contra los judíos. Museos del Holocausto en Estados Unidos, Israel y Polonia atraen a más de un millón de visitantes anualmente. La ONU aprobó dos resoluciones en la última década para institucionalizar la memoria del Holocausto en todo el mundo. Yad Vashem, un museo de Israel capacita a 10.000 maestros i…",pipeline_yes,3,2,2,1747,0,
397,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2010/12/07/COMP_07_12_2010.html,LA GACETA Nº 237 DEL 7 DE DICIEMBRE DEL 2010,"LA GACETA Nº 237 DEL 7 DE DICIEMBRE DEL 2010 DE DECRETA: REFORMA DEL PÁRRAFO SEGUNDO DEL ARTÍCULO 49 Y EL PÁRRAFO SEGUNDO DEL ARTÍCULO 50 DE LA LEY PARA N.º 8839, DE 13 DE JULIO DE 2010 ARTÍCULO ÚNICO.- Refórmanse el párrafo segundo del artículo 49 y el párrafo segundo del artículo 50 de “Artículo 49.- Infracciones graves y sus sanciones […] Sin perjuicio de la obligación del infractor de indemnizar y reparar el daño ambiental, las infracciones graves se sancionarán con una multa de veinte a cien salarios base, de acuerdo con el artículo 2 de Artículo 50.—Infracciones leves y sus sanciones […]…",pipeline_yes,8,3,10,54326,0,
398,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,eng,https://mexiconewsdaily.com/news/poor-neighborhoods-flooded-in-order-to-to-save-tabasco-capital/,Poor neighborhoods flooded to save Tabasco capital's center: AMLO,"Federal authorities chose to flood poor areas of Tabasco in order to prevent water from inundating the state capital Villahermosa, President López Obrador said Sunday. The president made the remark while inspecting flood damage during a flyover of the Gulf coast state. “This river is Carrizal, it’s the river that passes through Villahermosa,” López Obrador said while pointing out the window of a military aircraft. “That sluice was closed and all the water from the [Peñitas] dam continued via the Samaria [River] to the low areas, [to the municipalities of] Jalpa, Nacajuca, Centla. That’s where …",pipeline_yes,13,1,3,583,1,
399,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2009/12/15/COMP_15_12_2009.html,LA GACETA Nº 243 del 15 de diciembre del 2009,"LICITACIÓN ABREVIADA 2009LA-000041-00100 Para ver imagen solo en ÓSCAR ARIAS SÁNCHEZ.—El Ministro de Hacienda a. i., José Luis Araya Alpízar.—1 vez.—O. C. Nº 102011.—Solicitud Nº 25392.—C-731270.—(D35647-IN2009109351). Nº 078-09 SE EL PRESIDENTE DE Y EL MINISTRO DE RELACIONES EXTERIORES Y CULTO De conformidad con el artículo 140, incisos 3), 8), 12) y 20) y el artículo 146 de Considerando: 1º—Que el artículo 8 del Estatuto del Servicio Exterior de 2º—Que el artículo 19 del Estatuto del Servicio Exterior de 3º—Que en acuerdo Nº 066-09 SE del 8 de mayo del 2009 se nombró al Agregado de carrera D…",pipeline_yes,3,4,8,49235,0,
400,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/litoral/24906-colacion-de-grado-de-maestros-y-profesores-del-instituto-de-formacion-docente-de-salto,Colación de grado de maestros y profesores del Instituto de Formación Docente de Salto - Noticias Uruguay LARED21,"Salto – Un importante número de estudiantes, 65 maestros y 29 profesores, egresan del Instituto de Formación Docente (IFD) “Rosa Silvestri”, superando el promedio registrado en años anteriores. La característica más destacada en esta ocasión es el significativo aumento de egresos hacia la educación media, que es el sector más deficitario en cuanto al número de docentes titulados. La maestra Rosario Mijalofsky de Toledo, secretaria del IFD informó a La República del Litoral que el acto de colación de grado correspondiente tendrá lugar el viernes 13 de octubre, a la hora 21, en el Teatro Larraña…",pipeline_no,1,0,4,614,0,
401,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/chiapas/2020/10/isla-de-calor-del-centro-de-tuxtla-tiene-un-radio-de-7-kilometros/,Isla de calor del centro de Tuxtla tiene un radio de 7 kilómetros | Chiapasparalelo,"Isla de calor del centro de Tuxtla tiene un radio de 7 kilómetros *Se realizó un monitoreo de temperatura en distintos puntos de la ciudad, el resultado arrojó que en el lapso del medio día hasta las 03:00 de la tarde, se registra la isla de calor en la zona centro, que abarca un radio de 7 kilómetros cuadrados. En los últimos años, en Tuxtla Gutiérrez, ha experimentado un desarrollo urbano que ha ido en aumento de manera acelerada y carente de planificación, de acuerdo con el investigador ambiental Emmanuel Díaz Nigenda, esta situación atrae la atención, ya que los agentes biofísicos locales …",pipeline_boundary,2,0,2,768,0,
