"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"253","1","Saint Lucia","Corinth, Bois drorange, and Grande Riviere (Gros Islet District)","2022-11-06","eng","https://met.gov.lc/2022/09/28/600-pm-weather-report%EF%BF%BC-2/","met.gov.lc","6:00 pm Weather Report￼ – Saint Lucia Meteorological Services","Date: 28th September, 2022 Forecaster: Webster Gajadhar Present weather at Hewanorra Airport is cloudy. Present weather at GFL Charles Airport is cloudy. Present temperature at Hewanorra Airport is 28°C or 82°F. Today’s maximum temperature at Hewanorra Airport was 31°C or 88°F. Wind at Hewanorra Airport is blowing from the east at 12 mph or 19 km/h. Rainfall in the 24-hour period that ended at 2:00 pm today: At Hewanorra Airport: 3.4 mm. At GFL Charles Airport: 2.0 mm. Total rainfall for the month of September so far: At Hewanorra Airport: 145.8 mm. At GFL Charles Airport: 231.7 mm. Sunrise to…","pipeline_boundary","2","","1","382","0",""
"254","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://kvia.com/news/2019/09/22/a-21-year-old-college-student-worked-at-a-texas-hotel-for-32-hours-alone-during-a-flood-guests-say-hes-a-hero/","kvia.com","A 21-year-old college student worked at a Texas hotel for 32 hours alone during a flood. Guests say he's a hero - KVIA","When Satchel Smith’s father dropped him off for his shift at Homewood Suites in Beaumont, Texas, he expected the day to be like any other: He’d start at 3 p.m. and leave around 11 p.m. that night. That was until Tropical Storm-turned-Depression Imelda unleashed torrential flooding that trapped him and 90 other guests inside the hotel. For 32 hours, beginning Wednesday afternoon, the 21-year-old was the hotel’s only employee. But to the guests who relied on him for nearly two days, he’s a hero. Angela Chandler, a hotel guest, praised Smith’s composure in a post on Facebook, where it’s been shar…","pipeline_yes","4","1.0","4","465","1",""
"255","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/author/paula-campos/","2.cemaden.gov.br","Paula Campos – Cemaden","Nesta quinta-feira (29/07/2021), o cenário de risco de eventos geo-hidrológicos para as mesorregiões do Brasil é apresentado a seguir: Risco Hidrológico Considerando a previsão meteorológica e o acumulado de chuva dos últimos dias, não há cenário de risco significativo relacionado a eventos hidrológicos (Figura 1). Figura 1 – Mesorregiões brasileiras com possibilidade de ocorrência de eventos hidrológicos. Este mapa é … Leia Mais »Paula Campos Nesta quarta-feira (20/01/2021), o cenário de risco de eventos geo-hidrológicos para as mesorregiões do Brasil é apresentado a seguir: Região Sul: Paran…","pipeline_boundary","2","","1","626","0",""
"256","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.kienyke.com/colombia/una-colombia-dividida-busca-la-justicia-en-un-tribunal-de-posguerra","kienyke.com","Una Colombia dividida busca la justicia en un tribunal de posguerra | KienyKe","Los testimonios son punzantes. “Me amarraron a una mata, un árbol”, dijo una víctima de la guerrilla colombiana. “Nos metían en una jaula”, dijo otra. “Duré cuatro años de secuestro”. “Hasta ese momento, no tenía ni idea de qué eran las fosas comunes”, dijo una víctima de los militares. “Siento dolor de patria por el ejército colombiano. Porque finalmente saber que ellos, quienes eran los que estaban para cuidar las vidas de los ciudadanos, hayan sido quienes hayan segado la vida a miles de colombianos”. Tras décadas de guerra civil, Colombia ha creado un histórico tribunal de posguerra destin…","pipeline_boundary","2","","1","1614","0",""
"257","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://wtop.com/?nid=70&sid=2452378","top.com","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather","WTOP | Washington’s Top News | DC, MD & VA News, Traffic & Weather || Weather || Flash Flood Warning issued for parts of DC area || Updated || Boil water advisory in effect for Prince George's Co. towns after water main break || 2 hours ago || Take a look inside Dulles Airport’s upcoming concourse || 4 hours ago || Politics makes dating tough for Gen Z, poll shows || 4 hours ago || Ex-robber turned Georgetown law professor convicted of domestic violence || 2 hours ago || Wednesday's dramatic lightning display featured 26,000 strikes across the region || July 19 || Montgomery County Fire and Re…","pipeline_yes","7","7.0","7","2133","1",""
"258","6","United States of America","Kerr county (Texas)","2025-07-04","eng","http://www.miaminewtimes.com/best-of-miami/2007/food-and-drink/best-fish-sandwich-6401404","miaminewtimes.com","Best Fish Sandwich 2007 | La Camaronera Fish Market | Best of Miami: City Guide for Entertainment, Dining, More","It's standing room only come lunchtime at this long-time Flagler fish market, not only because locals flock here in abundant numbers, but also because there are no chairs. There is a counter to lean on, however, and all the makings of a real Cuban fish fry — including, most important, a steady supply of fresh seafood. Like the yellowtail snapper that gets breaded, fried, and plunked into a semolina bun. For $3. That's all there is to it. Sure you can find places to get pish-poshier fish sandwiches, maybe on focaccia with mango mayonnaise, but it won't taste as good as this one. La Camaronera a…","pipeline_yes","6","4.0","6","24156","0"," [auto-relabeled: no flood keywords]"
"259","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/manson-orders-followers-kill-leno-rosemary-labianca-part-46214480","abcnews.go.com","Video Manson orders followers to kill Leno and Rosemary LaBianca: Part 7 - ABC News","Manson orders followers to kill Leno and Rosemary LaBianca: Part 7 Following his orders to leave a message, the words ""Helter Skelter"" were written on the LaBiancas' refrigerator. March 18, 2017 Additional Live Streams Top Stories Top Stories Federal agents clash with protesters during ICE raid at Southern California farm 2 hours agoMichigan deacon who thwarted gunman with his truck gifted replacement F-150 3 hours agoTrump levies 50% tariff on Brazil, the world's leading coffee producer Jul 10, 2025Stowaway on flight from New York to Paris sentenced to time served Jul 10, 2025FDA approves 12-…","pipeline_boundary","4","","5","801","0",""
"260","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2017/09/03/latest-new-texas-flood-sunday-liberty-residents-cut-off-by-trinity-river/","orangeleader.com","Latest Texas flood news (Sunday): Liberty residents cut off by Trinity River | Orange Leader","Latest Texas flood news (Sunday): Liberty residents cut off by Trinity River Published 5:20 pm Sunday, September 3, 2017 HOUSTON (AP) — The Latest on Harvey and its aftermath (all times local): 4:50 p.m. Federal and state environmental officials say they’re continuing to monitor smoke and air quality at a controlled burn at a Houston-area chemical plant. Trending The U.S. Environmental Protection Agency and the Texas Commission on Environmental Quality said Sunday afternoon that they were outside the evacuation zone for the Arkema plant in Crosby, but could respond quickly if needed. Three tra…","pipeline_yes","8","6.0","2","1099","1",""
"261","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.semana.com/actualidad/articulo/como-se-financia-la-descontaminacion-del-rio-bogota---colombia-hoy/59231/","semana.com","¿Cómo se financia la descontaminación del río Bogotá? - Colombia hoy","* Este es un contenido periodístico de la Alianza Grupo Río Bogotá: un proyecto social y ambiental de la Fundación Coca-Cola, el Banco de Bogotá del Grupo Aval, el consorcio PTAR Salitre y la Fundación SEMANA para posicionar en la agenda nacional la importancia y potencial de la cuenca del río Bogotá y sensibilizar a los ciudadanos en torno a la recuperación y cuidado del río más importante de la sabana. La recuperación del río Bogotá puede ser considerada una de las obras de ingeniería de mayor magnitud en la historia de Colombia en términos de inversión. Alrededor de 5,92 billones de pesos d…","pipeline_yes","5","1.0","2","2013","0"," [auto-relabeled: no flood keywords]"
"262","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.semana.com/actualidad/articulo/rescatan-una-tigrilla-lanuda-en-una-bodega-del-municipio-de-itagui-antioquia/59662/","semana.com","Rescatan una tigrilla lanuda en una bodega del municipio de Itagüí, Antioquia","Todos los días, en diferentes regiones del país, son rescatados especímenes de diversas especies, que por una u otra razón salieron de su hábitat natural. El tráfico ilegal es uno de los principales motivos de rescate de los animales silvestres. En esta oportunidad fue una tigrilla lanuda u oncilla de la especie (Leopardus tigrinus), la que fue rescatada y reubicada por personal de atención a emergencias con fauna silvestre del Área Metropolitana del Valle de Aburrá y la Universidad CES, con el apoyo de la Policía Ambiental. El animal se encontraba merodeando en zona industrial del municipio d…","pipeline_boundary","2","","1","577","0",""
"263","5","Trinidad and Tobago","Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena","2022-11-26","eng","https://www.guardian.co.tt/news-6.12.0.3.38.2dfaa57bbb","guardian.co.tt","News - Trinidad Guardian","Burna Boy during his performance in Dominica Stuart Young MP, Acting Minister of Foreign and CARICOM Affairs, greets Her Excellency Candace A. Bond, newly appointed Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Trinidad and Tobago, during a courtesy call at the Ministrys headquarters on December 8, 2022. [Image courtesy Ministry of Foreign and CARICOM Affairs] Image courtesy Export Centres Company Limited (ECCL). The remains of the abandoned property destroyed by fire on December 8, 2022, which threatened the Manick family's home, on North Road…","pipeline_boundary","5","","1","1048","0",""
"264","2","Brazil","Bahia state","2022-11-29","por","https://www.ibahia.com/bahia/oeste-baiano-tem-maior-chuva-dos-ultimos-36-anos","ibahia.com","Oeste baiano tem maior chuva dos últimos 36 anos - iBahia.com","Cidade de Santa Maria da Vitória sofre com fortes chuvas | A prefeitura de Barreiras informou que o Rio Grande, afluente do São Francisco que corta a cidade, teve a maior cheia desde 1988. Famílias ribeirinhas que tiveram as casas inundadas ficaram desabrigadas. O cemitério da cidade de Santa Rita de Cássia, a 181 km de Barreiras, foi invadido pela água. Como 2016 é um ano de El Ninõ, fenômeno que esquenta as águas do Pacífico, era esperado tempo seco para o Nordeste nesta época. Mas o avanço de uma frente fria, aliada à baixa pressão atmosférica, é responsável pelo tempo chuvoso. De acordo co…","pipeline_yes","6","1.0","1","281","1",""
